bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini,Generation
0.9127682921341204,0.09019433831345758,0.06670973655468815,0.4995247757953638,-236245.30211412782,-0.7471630591640329,0.15767541719853984,3
0.039268590594816466,0.022503616297919977,0.29084537983917336,0.4541467486725288,-280475.50620509376,-0.7336336882902975,0.15855702700176352,3
0.039268590594816466,0.02250776426029746,0.29084537983917336,0.45149650091806304,-246251.25308560408,-0.7788920204542317,0.16250167310693275,3
0.09081082270942054,0.10745938792103958,0.6779340356425098,0.3700902988130785,-95554.7651368967,-0.8122971207084081,0.15401361749871648,3
0.52487465588629,0.15849701455129056,0.021801716061302462,0.1362082167976782,-290963.5112172867,-0.82995340086106,0.17889150557695752,3
0.2487559093571018,0.032613356637271294,0.7836432556412277,0.4042616944207394,-67831.79691064415,-0.8228914259454797,0.16219500491065508,3
0.35484724996897765,0.022265368588440977,0.22189206336765308,0.39690646324701323,-91390.90948873186,-0.7395324771732817,0.1544582531722428,3
0.11475466922164179,0.08916451587262408,0.278452305000064,0.1052110649461887,-226927.50257299314,-0.873295288813244,0.1690465998982221,3
0.5699991476659645,0.12914020296097073,0.7233406440863501,0.34033537998978036,-88988.53126918199,-0.8779002772773069,0.15261988721495287,4
0.1809171394037925,0.023631696699292683,0.24273439553436815,0.004091708060715349,-258013.57351004545,-0.9844068904668145,0.17051623110077607,4
0.8583297869224262,0.10675706438192678,0.4344585909891222,0.09359628325212183,-161460.68053981801,-0.8713770909075412,0.1478895210550703,4
0.36671955042587934,0.1591139544644926,0.010907046727330783,0.24013851946592157,-345194.20138604176,-0.9009803207848023,0.17964905032582748,4
0.9658762082517207,0.13864015544418384,0.9754580945429197,0.25864836910720684,-123023.37900402118,-0.9390259435126009,0.15509286623600002,4
0.52487465588629,0.02358857475630867,0.3318013886465613,0.1362082167976782,-13859.504652525902,-0.9405921055017062,0.1567373441855591,4
0.712622939283032,0.017716711277764197,0.3818441536191586,0.011947413067721235,-148296.12328080836,-0.9705444024940393,0.1673373455294794,4
0.7180839738379233,0.09674049618212331,0.9802304834339034,0.3806573338635493,-80244.68879198623,-0.789681051108249,0.14191312111286702,4
0.02770939779749837,0.12742930670593094,0.876907942711342,0.0828195278819489,-221540.5501107004,-0.8578452418294512,0.15226867035520955,4
0.41920283036134887,0.11356321980912797,0.6986276702569919,0.01569818248780419,-167902.75168711253,-0.9648393494995631,0.157332229399658,4
0.9421326930059516,0.11822564947724389,0.13539991182696032,0.04408109497819174,-308949.0180063429,-0.9582176392988971,0.1594723481978436,4
